acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.983,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.635,61467,0.0123,0.955,0,0.107,-27.297,1,"Rhapsody on a Theme of Paganini, Op.43: Variation VII: Meno mosso, a tempo moderato",0,1945,0.0521,83.046,0.61,1945
0.145,['Эрих Мария Ремарк'],0.715,102400,0.202,0.0001,5,0.309,-20.126,0,Часть 169.3 - Триумфальная арка,0,1945,0.8,118.008,0.356,1945
0.0793,['Эрих Мария Ремарк'],0.629,100319,0.224,1.66E-05,5,0.0852,-20.863,1,Часть 190.3 & Часть 191.1 - Триумфальная арка,0,1945,0.947,164.932,0.579,1945
0.995,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.217,95773,0.0887,0.909,6,0.1,-25.614,1,"Rhapsody on a Theme of Paganini, Op.43: Variation XVII: [Allegretto]",0,1945,0.0362,131.292,0.0467,1945
0.984,"['Ludwig van Beethoven', 'Ania Dorfmann', 'Arturo Toscanini']",0.351,859160,0.278,0.808,7,0.106,-13.713,1,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",0,1945,0.0295,86.113,0.171,1945
0.99,"['Johann Sebastian Bach', 'William Kapell']",0.268,395560,0.234,0.906,2,0.148,-19.286,1,"Partita No.4 in D Major, BWV 828: Ouverture",0,1945,0.0369,106.524,0.363,1945
0.936,"['Igor Stravinsky', 'Pierre Monteux']",0.158,41987,0.63,0.258,3,0.254,-9.962,1,"The Rite of Spring: The Adoration of the Earth, Pt. 1: VI. Procession of the Sage",0,1945,0.0439,108.12,0.219,1945
0.968,"['Sergei Rachmaninoff', 'William Kapell', 'Edmund Kurtz']",0.246,548560,0.19,0.892,7,0.304,-16.025,0,"Cello Sonata in G Minor, Op. 19: I. Lento - Allegro moderato",0,1945,0.0356,103.864,0.135,1945
0.905,['AmáΙia Rodrigues'],0.61,186958,0.152,0,3,0.0628,-7.348,1,La Femme Du Berger,1,01-01-1945,0.0452,107.497,0.487,1945
0.993,"['Franz Liszt', 'William Kapell']",0.349,405027,0.0653,0.923,4,0.115,-21.338,1,5. Sonetto 104 del Petrarca,0,1945,0.0459,78.289,0.0384,1945
0.988,['Lowell Fulson'],0.676,167627,0.349,0.000358,5,0.0955,-7.995,1,Mean Woman Blues,0,1945,0.0382,113.64,0.636,1945
0.995,['Khursheed Bano'],0.495,189493,0.104,0.166,5,0.162,-15.629,0,Itna Bhi Na Woh Samjhake Gaye,0,01-01-1945,0.0883,139.234,0.591,1945
0.135,['Эрих Мария Ремарк'],0.689,105471,0.209,0,3,0.0794,-18.828,1,Часть 35.4 & Часть 36.1 - Триумфальная арка,0,1945,0.927,90.46,0.571,1945
0.987,"['Traditional', 'Yehudi Menuhin']",0.164,216280,0.206,0.639,5,0.3,-16.966,0,16th Century Melody: La Romanesca,0,1945,0.0457,61.456,0.24,1945
0.968,"['George Gershwin', 'John Williams', 'Joshua Bell']",0.389,99467,0.113,0.448,2,0.118,-21.168,0,I. Allegro ben ritmato e deciso from Three Preludes - Instrumental,0,1945,0.0615,179.135,0.303,1945
0.995,['Ghulam Haider'],0.633,196169,0.139,0.715,4,0.109,-15.271,0,Ae Chand Tu Bata De,0,01-01-1945,0.13,82.779,0.484,1945
0.954,"['Felix Mendelssohn', 'Bruno Walter', 'New York Philharmonic']",0.504,275440,0.36,0.77,7,0.184,-17.752,0,"A Midsummer Night's Dream. Incidental Music, Op. 61: Scherzo - Remastered",0,1945,0.0321,129.487,0.554,1945
0.987,"['Robert Schumann', 'Claudio Arrau', 'Karl Krueger', 'Detroit Symphony Orchestra']",0.295,309227,0.0498,0.807,2,0.173,-25.932,0,"Piano Concerto in A Minor, Op. 54: II. Intermezzo - Andantino grazioso",0,1945,0.0335,96.35,0.115,1945
0.99,['Hemant Kumar'],0.497,201667,0.182,0.95,0,0.159,-19.347,0,Tujhe Aana Padega,0,01-12-1945,0.196,95.859,0.801,1945
0.0438,['Эрих Мария Ремарк'],0.719,380529,0.154,8.19E-06,2,0.09,-19.566,1,Часть 141.3 & Часть 142.1 - Триумфальная арка,0,1945,0.942,126.978,0.532,1945
0.739,['Jazz At The Philharmonic'],0.551,717973,0.579,0.699,9,0.686,-13.028,0,"Oh, Lady, Be Good",0,01-01-1945,0.173,124.655,0.531,1945
0.98,"['Joseph-Hector Fiocco', 'Yehudi Menuhin']",0.574,162493,0.335,0.289,7,0.123,-16.213,1,"Harpsichord Suite No. 1 in G Major, Op. 1/1: Allegro",0,1945,0.0615,131.556,0.967,1945
0.993,"['Wolfgang Amadeus Mozart', 'William Kapell']",0.394,107933,0.162,0.922,7,0.118,-19.824,1,Allegro moderato (beginning) I,0,1945,0.038,67.165,0.659,1945
0.906,['The Hollywood Four Blazes'],0.692,182370,0.299,0.855,8,0.0826,-13.72,1,Theme: Longhair's Nightmare,0,01-01-1945,0.0704,103.583,0.834,1945
0.995,"['Frédéric Chopin', 'William Kapell']",0.368,138573,0.0349,0.881,11,0.0787,-24.841,1,"Mazurka, Op.41, No. 2 in E Minor",0,1945,0.0472,76.167,0.04,1945
0.986,['Sonny Boy Williamson I'],0.58,166478,0.18,0.000237,5,0.0727,-15.548,1,My Black Name Blues,0,1945,0.0931,81.024,0.691,1945
0.817,['Mohammed Rafi'],0.529,202160,0.616,3.68E-05,11,0.144,-12.128,0,Dil Tu Bhi Gaa,0,01-12-1945,0.109,134.771,0.912,1945
0.219,['Эрих Мария Ремарк'],0.654,102221,0.165,1.14E-06,0,0.216,-19.927,1,Часть 202.4 & Часть 203.1 - Триумфальная арка,0,1945,0.902,84.712,0.752,1945
0.000751,['Federico García Lorca'],0.61,97500,0.178,0,1,0.355,-25.269,1,Capítulo 13.4 - la Casa de Bernarda Alba,0,1945,0.935,164.582,0.618,1945
0.0305,['Federico García Lorca'],0.636,101700,0.271,0,1,0.264,-22.489,1,Capítulo 7.2 - la Casa de Bernarda Alba,0,1945,0.936,164.095,0.785,1945
0.992,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.428,60067,0.174,0.645,9,0.374,-20.253,0,"Rhapsody on a Theme of Paganini, Op.43: Variation VI: L'istesso tempo",0,1945,0.0343,47.059,0.302,1945
0.0556,['Эрих Мария Ремарк'],0.733,101800,0.107,0.000248,1,0.0325,-24.33,1,Часть 217.3 - Триумфальная арка,0,1945,0.93,81.145,0.495,1945
0.989,['Bechu Dutta'],0.332,193413,0.31,0.423,11,0.143,-11.161,1,Jader Jibon Byartha,0,01-12-1945,0.0777,175.608,0.358,1945
0.992,['Noor Jehan'],0.431,184875,0.204,0.626,6,0.129,-14.106,1,Aaja Ri Nindiya,0,01-01-1945,0.0601,127.142,0.237,1945
0.0117,['Federico García Lorca'],0.567,97047,0.214,0,1,0.485,-27.213,1,Capítulo 4.6 & Capítulo 5.1 - la Casa de Bernarda Alba,0,1945,0.954,168.74,0.649,1945
0.968,['AmáΙia Rodrigues'],0.493,165582,0.0843,0,11,0.139,-16.425,1,Fadista Louco,0,01-01-1945,0.0485,115.495,0.153,1945
0.894,"['Édouard Lalo', 'Pierre Monteux', 'Yehudi Menuhin']",0.498,481720,0.286,0.772,9,0.234,-13.739,1,"Symphonie espagnole pour violon et orchestre in D Minor, Op. 21: V. Rondo - Allegro",0,1945,0.0579,84.845,0.757,1945
0.994,"['Johann Sebastian Bach', 'William Kapell']",0.327,156440,0.295,0.876,9,0.18,-18.589,0,"Suite in A Minor, BWV 818: Allemande",0,1945,0.0397,146.422,0.464,1945
0.992,"['Béla Bartók', 'Benny Goodman', 'Joseph Szigeti']",0.109,271600,0.0384,0.925,7,0.103,-23.09,1,"II. Piheno (Relaxation) from Contrasts for Violin, Clarinet and Piano - Instrumental",1,1945,0.0422,81.015,0.0342,1945
0.102,['Эрих Мария Ремарк'],0.756,99100,0.153,5.51E-06,5,0.164,-18.931,0,Часть 220.3 - Триумфальная арка,0,1945,0.709,97.089,0.525,1945
0.273,['Эрих Мария Ремарк'],0.719,110463,0.187,0,2,0.32,-18.231,0,Часть 53.4 & Часть 54.1 - Триумфальная арка,0,1945,0.871,126.712,0.542,1945
0.234,['Эрих Мария Ремарк'],0.652,126800,0.114,3.38E-06,5,0.445,-20.139,0,Часть 78.2 - Триумфальная арка,0,1945,0.907,90.782,0.643,1945
0.114,['Эрих Мария Ремарк'],0.765,114200,0.131,5.80E-05,1,0.0865,-20.504,1,Часть 111.2 - Триумфальная арка,0,1945,0.942,81.518,0.616,1945
0.913,['William Kapell'],0.704,1325093,0.223,0,2,0.326,-24.48,0,Interview with William Kapell,0,1945,0.935,112.485,0.403,1945
0.412,['紫薇'],0.608,179467,0.359,1.19E-05,5,0.0564,-15.497,0,戀之火,0,01-02-1945,0.0352,114.755,0.373,1945
0.987,"['Igor Stravinsky', 'Eugene Istomin']",0.368,168240,0.27,0.838,0,0.112,-20.892,1,Sonata pour Piano: III. Quarter Note = 112,0,1946,0.0349,104.714,0.681,1946
0.993,"['Frédéric Chopin', 'Arthur Rubinstein']",0.289,260173,0.088,0.928,11,0.11,-22.613,1,"Mazurkas, Op. 56: No. 1 in B Major",3,1946,0.0427,109.662,0.163,1946
0.937,"['Johannes Brahms', 'Gregor Piatigorsky', 'Alfred Wallenstein']",0.311,886640,0.185,0.643,0,0.118,-15.806,1,"Concerto in A Minor for Violin and Cello, Op. 102: I. Allegro",0,1946,0.039,129.048,0.179,1946
0.989,"['Franz Schubert', 'Eugene Istomin']",0.238,363067,0.0876,0.916,6,0.0894,-23.67,1,"Four Impromtus, Op. 90, D. 899: No. 3. Andante in G-Flat Major",1,1946,0.0322,64.225,0.0609,1946
0.984,"['Kalyani', 'Amar']",0.362,208573,0.183,0.81,3,0.147,-15.981,0,Badal Baras Baras Ke,0,31-12-1946,0.0433,83.413,0.574,1946
0.971,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.499,29427,0.0939,1.68E-05,7,0.2,-22.778,1,"Messiah, HWV 56, Pt. 1: Then shall the eyes of the blind be opened - Recitative",0,1946,0.0448,103.023,0.0588,1946
0.993,['Harishchandra Bali'],0.553,178648,0.314,0.609,3,0.211,-8.072,1,Rang Rangilee Duniya Mein,0,31-12-1946,0.0924,77.915,0.711,1946
0.529,"['Maurice Ravel', 'Pierre Monteux']",0.23,72893,0.162,0.000405,8,0.34,-18.945,0,"Valses nobles et sentimentales, M. 61: V. Presque lent",0,1946,0.0383,93.503,0.23,1946
0.994,"['Frédéric Chopin', 'Maryla Jonas']",0.256,260080,0.0293,0.946,9,0.0987,-26.254,0,"Mazurka in A Minor, Op. 17 No. 4",0,1946,0.0415,80.443,0.0377,1946
0.936,['University of North Texas Symphony Orchestra'],0.312,128867,0.292,0.777,3,0.3,-14.35,1,ไกลกังวล / เกิดเป็นไทยตายเพื่อไทย,1,02-12-1946,0.03,82.427,0.439,1946
0.936,['David Raksin'],0.147,139912,0.333,0.608,8,0.15,-11.497,1,The Bad and the Beautiful (1952) The Spellbinder,0,01-02-1946,0.0333,91.814,0.0863,1946
0.989,['Ninu Mazumder'],0.53,186224,0.33,0.0128,6,0.64,-8.663,0,"Aaj Hans Hanske, Pt. 1",0,31-12-1946,0.129,81.005,0.685,1946
0.995,['Master Krishnarao'],0.516,179868,0.227,0.945,4,0.142,-14.19,0,Shyam Bajaye Tore Ghar Men Muraliya,0,31-12-1946,0.158,69.408,0.893,1946
0.989,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.361,229400,0.187,0.826,5,0.143,-22.529,1,"Partita No. 2 in D Minor, BWV 1004: IV. Gigue",0,1946,0.0557,87.362,0.963,1946
0.978,"['Pt. Amarnath', 'Anupam Ghatak']",0.637,164907,0.247,0,3,0.115,-6.793,0,Aa More Saiyan Pyar Karenge,0,31-12-1946,0.105,92.146,0.698,1946
0.996,"['Frédéric Chopin', 'Arthur Rubinstein']",0.211,100160,0.183,0.852,6,0.0948,-16.95,0,"24 Preludes, Op. 28: Prelude No. 8 in F-sharp minor",2,1946,0.0391,91.95,0.0797,1946
0.985,['Mohammed Rafi'],0.611,154488,0.148,0.211,6,0.119,-15.549,0,Kahke Bhi Na Aaye Tum,0,01-01-1946,0.0401,82.32,0.498,1946
0.993,['Shyam Babu'],0.629,196859,0.196,0.000829,0,0.173,-9.005,0,Maya Nagar Byopar Mera,0,31-12-1946,0.0832,138.937,0.555,1946
0.864,"['Pyotr Ilyich Tchaikovsky', 'Jascha Heifetz', 'Fritz Reiner', 'Chicago Symphony Orchestra']",0.314,951187,0.128,0.0368,7,0.0745,-20.246,1,"Violin Concerto in D Major, Op. 35: I. Allegro moderato",0,1946,0.0428,92.706,0.178,1946
0.987,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.195,341160,0.0591,0.966,0,0.166,-25.81,1,"Sonata No. 2, BWV 1003, in A Minor: Andante",0,1946,0.0501,99,0.219,1946
0.96,"['Francisco Canaro', 'Nelly Omar']",0.537,165507,0.369,0.0919,7,0.191,-9.678,0,Rosa de Otoño - Remasterizado,0,13-03-1946,0.0683,99.113,0.615,1946
0.978,"['Giuseppe Verdi', 'Arturo Toscanini']",0.44,96987,0.344,0.009,11,0.156,-14.112,1,La Traviata: Signora - Che t'accadde?,0,1946,0.111,96.936,0.203,1946
0.837,"['Francisco Canaro', 'Enrique Lucero']",0.347,200000,0.517,0.0459,7,0.204,-5.779,0,Dos Almas - Remasterizado,0,13-03-1946,0.0396,97.336,0.279,1946
0.985,"['Georges Bizet', 'George Sebastian', 'Metropolitan Opera Orchestra']",0.34,201107,0.148,0,7,0.0563,-21.31,1,Habanera from Carmen - Voice,2,1946,0.218,75.851,0.198,1946
0.936,['Manik Varma'],0.455,184640,0.448,0.615,5,0.652,-6.496,0,Nadiya Kinare Mora Gaon Re,0,01-01-1946,0.307,67.011,0.932,1946
0.994,"['Frédéric Chopin', 'Arthur Rubinstein']",0.359,251827,0.0617,0.935,1,0.12,-23.484,1,"Berceuse in D-Flat Major, Op. 57",3,1946,0.0471,44.777,0.272,1946
0.99,['Pandya'],0.578,205894,0.274,0,0,0.346,-8.744,1,Kyon Ghungat Mein Athkheli,0,31-12-1946,0.0796,138.889,0.674,1946
0.985,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.392,25400,0.0471,0.00034,9,0.648,-26.801,1,"Messiah, HWV 56, Pt. 1: Behold a virgin shall conceive - Recitative",0,1946,0.0848,145.021,0.384,1946
0.989,"['Frédéric Chopin', 'Arthur Rubinstein']",0.165,83400,0.123,0.902,10,0.09,-27.893,0,"Piano Sonata No. 2 in B-Flat Minor, Op. 35: IV. Presto",3,1946,0.0341,83.334,0.493,1946
0.991,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.301,187533,0.0794,0.884,2,0.0729,-23.389,0,"Partita No. 2 in D Minor, BWV 1004: III. Sarabande",0,1946,0.0496,68.326,0.4,1946
0.535,"['Jacques Ibert', 'Pierre Monteux']",0.209,159133,0.13,0.859,9,0.153,-19.523,0,"Escales: II. Tunis - Nefta - Modéré, très rythmé",0,1946,0.0504,177.623,0.219,1946
0.906,"['Henri Vieuxtemps', 'Jascha Heifetz', 'Sir Malcolm Sargent', 'The New Symphony Orchestra Of London']",0.439,69187,0.331,0.378,9,0.102,-17.196,0,"Violin Concerto No. 5 in A Minor, Op. 37: III. Allegro con fuoco - Redbook Stereo",4,1946,0.0681,130.877,0.46,1946
0.994,"['Frédéric Chopin', 'Arthur Rubinstein']",0.245,184173,0.0683,0.916,4,0.0896,-25.671,1,"Mazurkas, Op. 67: No. 4 in A Minor",4,1946,0.0446,64.84,0.253,1946
0.942,['Quartetto Stars con Orchestra Pippo Barzizza'],0.532,183480,0.339,0,3,0.384,-20.966,1,Il Re Del Portogallo,0,1946,0.0969,139.142,0.545,1946
0.983,"['Gustav Mahler', 'Bruno Walter']",0.414,135427,0.0626,0,5,0.0647,-18.906,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 3, No. 3, Scheiden und Meiden",0,1946,0.0595,99.687,0.306,1946
0.989,"['Frédéric Chopin', 'Eugene Istomin']",0.246,291933,0.109,0.791,3,0.0689,-23.065,1,"Nocturnes, Op. 55: No. 2 in E-Flat Major",0,1946,0.0429,78.98,0.112,1946
0.995,['Kalyani'],0.803,172506,0.115,0.00123,5,0.0995,-10.035,0,Jeevan Sargam Pe Gaaye Ja Geet,0,31-12-1946,0.183,70.349,0.812,1946
0.54,['Bernard Herrmann'],0.118,115572,0.399,0.866,9,0.0903,-10.803,0,The Man in Gray Flannel Suit (1956) Prelude,0,01-01-1946,0.0365,55.916,0.2,1946
0.986,"['Giuseppe Verdi', 'Arturo Toscanini']",0.299,216733,0.0937,0.00237,1,0.101,-20.377,1,La Traviata: Di Provenza,0,1946,0.0434,85.912,0.242,1946
0.969,"['Gustav Mahler', 'Bruno Walter']",0.585,101227,0.0555,0,5,0.153,-21.047,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 1, No. 3, Hans und Grete",0,1946,0.13,91.044,0.613,1946
0.602,"['Nikolai Rimsky-Korsakov', 'Pierre Monteux']",0.247,296667,0.424,0.678,7,0.515,-11.146,1,"Symphony No. 2, Op. 9 ""Antar"": III. Allegro risoluto alla Marcia",0,1946,0.0317,130.813,0.245,1946
0.992,['Geeta Dutt'],0.624,207424,0.13,1.14E-05,0,0.226,-10.631,0,Preeti Kisi Ko Na Chhode,0,31-12-1946,0.197,76.01,0.723,1946
0.957,"['Giuseppe Verdi', 'Arturo Toscanini']",0.584,63173,0.353,0.0236,0,0.608,-11.94,1,La Traviata: Avrem lieta di maschere la notte,0,1946,0.0777,80.487,0.804,1946
0.97,"['Giacomo Puccini', 'Arturo Toscanini']",0.251,79333,0.312,0.0999,10,0.205,-15.446,1,La Bohème: Act I: Oh! sventata!,2,1946,0.0429,82.273,0.367,1946
0.995,['Noor Jehan'],0.488,189414,0.2,0.919,1,0.152,-14.766,1,Sajan Pardesi Balam Pardesi,0,01-12-1946,0.054,131.945,0.828,1946
0.975,['Michel De Villers'],0.676,215173,0.25,0.566,7,0.159,-14.968,1,I Can't Get Started,0,1946,0.0434,60.539,0.286,1946
0.927,"['Gustav Mahler', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.131,1756320,0.0792,0.768,2,0.447,-21.803,1,Symphony No. 9 in D Major: I. Andante comodo,0,1946,0.0356,83.921,0.0385,1946
0.995,"['Felix Mendelssohn', 'Maryla Jonas']",0.228,147613,0.0344,0.92,0,0.0781,-21.773,0,"Song without Words in G Minor, Op. 102 No. 4",0,1946,0.037,75.337,0.0436,1946
0.994,"['Frédéric Chopin', 'Eugene Istomin']",0.309,246840,0.0947,0.877,4,0.066,-20.013,0,"Nocturne in E Minor No. 19, Op. 72, No. 1",0,1946,0.0369,98.011,0.156,1946
0.898,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.335,61827,0.23,0.0493,8,0.13,-16.528,1,"Messiah, HWV 56, Pt. 2: All they that see Him laugh Him to scorn - Accompagnato",0,1946,0.033,86.493,0.133,1946
0.943,"['Giacomo Puccini', 'Arturo Toscanini']",0.311,231427,0.16,0.00266,5,0.731,-17.711,1,"La Bohème: Act III: O buon Marcello, aiuto!",2,1946,0.0503,112.083,0.205,1946
0.988,['Buck Clayton'],0.598,180760,0.0602,0.0701,1,0.228,-19.161,1,Blues Triste,0,1946,0.0385,102.62,0.467,1946
0.994,['H Khan Mastana'],0.322,209369,0.0997,0.78,9,0.119,-18.496,1,Asha Ki Jyoti Lagaye Ja,0,01-01-1946,0.0421,81.533,0.56,1946
0.993,"['Robert Schumann', 'Maryla Jonas']",0.379,40120,0.396,0.953,2,0.0845,-15.268,1,"Kinderszenen, Op. 15: 5. Glückes genug",0,1946,0.0419,102.343,0.491,1946
0.868,['Zohrabai Ambalawali'],0.397,175333,0.775,0.0005,0,0.601,-3.068,0,Koyeliya Bole Jiya Mora Dole,0,01-01-1946,0.133,82.56,0.875,1946
0.979,['B Jayamma'],0.649,118960,0.458,0.0548,9,0.885,-9.944,0,Sri Seetha Rama Kalyanam,0,31-12-1946,0.26,116.453,0.83,1946
0.994,"['Anupam Ghatak', 'Lachhiram']",0.599,191250,0.131,0.636,3,0.118,-13.401,1,Jeevan Sathi Mil Jaye To,0,31-12-1946,0.396,73,0.583,1946
0.989,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.276,208907,0.241,0.0402,5,0.196,-13.859,1,"Messiah, HWV 56, Pt. 2: Lift up your heads, O ye gates - Chorus",0,1946,0.0286,93.629,0.403,1946
0.983,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.345,92560,0.284,0.00726,10,0.144,-14.732,1,"Messiah, HWV 56, Pt. 2: The Lord gave the word - Chorus",0,1946,0.0325,72.556,0.173,1946
0.839,"['Igor Stravinsky', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.273,974773,0.221,0.201,5,0.0797,-17.822,0,Le Sacre du Printemps - Version for Orchestra (published 1921): Part 1: The Adoration of the Earth,0,01-01-1946,0.0574,92.085,0.083,1946
0.995,['Harishchandra Bali'],0.534,198716,0.272,0.909,3,0.253,-12.927,1,La Do Sajan Mohe Bajooband,0,31-12-1946,0.281,83.952,0.74,1946
0.994,"['Claude Debussy', 'Robert Casadesus']",0.338,146680,0.0758,0.893,2,0.15,-27.394,1,"Préludes, Livre 2, L. 123: 4. Les fées sont d'exquises danseuses. Rapide et léger",0,1946,0.0368,80.823,0.079,1946
0.799,['Manfried Rössner'],0.38,120200,0.127,2.89E-06,4,0.146,-20.078,0,Kapitel 1 - Karl III. Und Anna von Österreich,0,29-11-1946,0.09,166.398,0.0734,1946
0.983,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.294,150133,0.116,0.146,2,0.296,-17.774,0,"Messiah, HWV 56, Pt. 3: Since by man came death - Chorus",0,1946,0.0381,91.428,0.039,1946
0.986,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.195,170467,0.184,0.359,5,0.143,-16.483,0,"Messiah, HWV 56, Pt. 2: Surely He hath borne our griefs - Chorus",0,1946,0.0362,77.475,0.0385,1946
0.326,['Manfried Rössner'],0.587,123100,0.159,0,7,0.0683,-21.031,1,Kapitel 22 - Karl III. Und Anna von Österreich,0,29-11-1946,0.87,168.973,0.169,1946
0.988,"['Johannes Brahms', 'Isaac Stern']",0.286,426840,0.183,0.691,11,0.0897,-14.323,0,"IV. Allegro from Piano Trio No. 1 in B Major, Op. 8",0,1946,0.0383,141.634,0.122,1946
0.935,"['Anton Bruckner', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.24,659720,0.175,0.826,5,0.0423,-17.95,1,"Symphony No. 4 in E-Flat Major, WAB 104 ""Romantic"": III. Scherzo. Bewegt",0,1946,0.0572,90.055,0.13,1946
0.995,['Harishchandra Bali'],0.588,190218,0.322,0.911,5,0.415,-10.298,1,Ankhon Mein Chhalke Shabab,0,31-12-1946,0.187,64.897,0.762,1946
0.5,"['Igor Stravinsky', 'Paul Pasquier', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.664,31120,0.264,0,5,0.414,-23.928,0,Oedipus Rex - Actus secundus: Le témoin du meurtre sort de l'ombre,0,01-01-1946,0.929,79.615,0.63,1946
0.981,['Satya Chowdhury'],0.374,181093,0.32,0.00618,7,0.658,-13.335,1,Kato Je Byatha Bhulale,0,01-12-1946,0.0449,102.06,0.535,1946
0.532,['Manfried Rössner'],0.652,222500,0.182,0,7,0.188,-17.647,1,Kapitel 34 - Karl III. Und Anna von Österreich,0,29-11-1946,0.84,93.643,0.577,1946
0.985,"['Gustav Mahler', 'Bruno Walter']",0.404,205600,0.0849,0,8,0.123,-19.661,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 3, No. 4, Nicht wiedersehen!",0,1946,0.0661,78.6,0.293,1946
0.986,"['Zohrabai Ambalawali', 'Shyam Kumar']",0.67,189406,0.108,0,11,0.378,-12.765,1,Pardesi Dola Aaj Milenge,0,31-12-1946,0.411,133.754,0.715,1946
0.995,['Jagmohan Sursagar'],0.511,180743,0.152,0.0258,0,0.118,-10.538,1,Prabhu Teri Maya Jo Chahe,0,31-12-1946,0.129,69.903,0.734,1946
0.813,['Franz Waxman'],0.313,335712,0.337,0.512,9,0.071,-11.84,1,Peyton Place (1957) Main Title / Entering Peyton Place / Going to Scholl,0,01-02-1946,0.0335,124.046,0.201,1946
0.993,"['Francisco Canaro', 'Nelly Omar']",0.349,176400,0.253,0.341,6,0.171,-11.485,0,Canción Desesperada - Remasterizado,0,13-03-1946,0.0461,180.049,0.429,1946
0.97,['Satya Chowdhury'],0.472,194920,0.224,0,4,0.341,-13.783,1,Chhere Dao More,0,01-12-1946,0.036,72.126,0.331,1946
0.874,"['Igor Stravinsky', 'Paul Pasquier', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.612,81200,0.16,0,0,0.132,-22.938,0,"Oedipus Rex - Actus secundus: Et maintenant, vous allez entendre",0,01-01-1946,0.543,105.241,0.103,1946
0.993,"['Claude Debussy', 'Robert Casadesus']",0.337,176200,0.0208,0.907,10,0.0867,-32.914,1,"Children's Corner, L. 113: II. Jimbo's Lullaby. Assez modéré",0,1946,0.0453,111.975,0.0634,1946
0.95,"['Igor Stravinsky', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.0791,239453,0.037,0.0513,11,0.058,-29.518,0,The Firebird (L'oiseau de feu) - Suite (1919): Round Dance of the Princesses,0,01-01-1946,0.0381,80.897,0.105,1946
0.987,"['Frédéric Chopin', 'Arthur Rubinstein']",0.278,437027,0.137,0.909,1,0.109,-20.132,1,"Scherzo No. 3 in C-Sharp Minor, Op. 39",4,1946,0.0413,63.377,0.088,1946
0.377,['Manfried Rössner'],0.68,120500,0.242,0,7,0.531,-17.404,1,Kapitel 4 - Karl III. Und Anna von Österreich,0,29-11-1946,0.676,44.515,0.466,1946
